Date,Time,Temperature Front,Humidity Front,Temperature Middle,Humidity Middle,Temperature Back,Humidity Back,Fan/Wet Wall State
2021/03/23,09:50:38,26,89,27,72,26,77,F
2021/03/23,09:55:38,26,88,28,70,27,75,F
2021/03/23,10:00:39,27,89,28,71,27,76,F
2021/03/23,10:05:39,28,85,29,68,28,70,T
2021/03/23,10:10:40,25,74,25,66,23,70,T
2021/03/23,10:15:41,22,87,22,78,21,83,F
2021/03/23,10:20:42,25,84,25,73,24,78,F
2021/03/23,10:25:42,29,67,31,57,30,58,T
2021/03/23,10:30:42,28,62,29,52,28,56,T
2021/03/23,10:35:43,27,65,28,56,26,60,T
2021/03/23,10:40:43,27,65,27,59,26,60,T
2021/03/23,10:45:43,28,62,28,56,28,58,T
2021/03/23,10:50:43,27,65,26,61,25,65,T
2021/03/23,10:55:42,28,62,27,58,26,60,T
2021/03/23,11:00:43,29,58,28,55,28,58,T
2021/03/23,11:05:44,29,55,29,53,28,55,T
2021/03/23,11:10:45,28,58,28,57,26,60,T
2021/03/23,11:15:46,26,66,24,66,23,70,T
2021/03/23,11:20:45,26,67,24,67,24,70,T
2021/03/23,11:25:46,26,66,25,64,24,68,T
2021/03/23,11:30:46,24,74,23,72,22,76,F
2021/03/23,11:35:46,26,69,26,68,25,72,F
2021/03/23,11:40:48,29,63,29,60,28,63,T
2021/03/23,11:45:48,27,65,26,61,25,66,T
2021/03/23,11:50:49,24,70,24,68,23,72,T
2021/03/23,11:55:53,24,71,24,68,23,73,T
2021/03/23,12:00:55,24,74,23,71,22,76,T
2021/03/23,12:05:56,23,77,22,74,22,78,F
2021/03/23,12:10:56,24,74,24,73,23,78,F
2021/03/23,12:15:57,26,71,26,67,25,73,F
2021/03/23,12:20:58,27,69,27,66,26,70,F
2021/03/23,12:25:57,28,67,28,62,28,67,F
2021/03/23,12:31:01,28,63,28,58,27,63,T
2021/03/23,12:36:01,26,67,25,66,24,70,T
2021/03/23,12:41:03,25,70,24,68,23,73,T
2021/03/23,12:46:03,24,73,23,71,22,76,T
2021/03/23,12:51:05,24,74,23,71,22,76,T
2021/03/23,12:56:06,24,73,23,71,22,75,T
2021/03/23,13:01:07,28,61,27,61,26,64,T
2021/03/23,13:06:07,27,62,26,61,25,67,T
2021/03/23,13:11:08,26,67,25,66,24,71,T
2021/03/23,13:16:09,28,58,27,58,26,63,T
2021/03/23,13:21:10,26,65,25,65,24,70,T
2021/03/23,13:26:10,26,67,25,67,23,72,T
2021/03/23,13:31:11,24,69,24,69,22,74,T
2021/03/23,13:36:11,24,73,23,72,22,76,T
2021/03/23,13:41:10,23,74,23,73,22,76,F
2021/03/23,13:46:11,23,74,25,69,25,73,F
2021/03/23,13:51:12,23,74,28,60,28,66,F
2021/03/23,13:56:13,23,74,30,59,29,62,T
2021/03/23,14:01:12,23,74,25,64,23,71,T
2021/03/23,14:06:12,24,75,23,72,22,76,T
2021/03/23,14:11:14,24,75,23,72,22,76,T
2021/03/23,14:16:14,24,75,23,72,22,76,T
2021/03/23,14:21:14,24,72,24,68,23,73,T
2021/03/23,14:26:14,26,68,25,66,24,70,T
2021/03/23,14:31:15,24,72,24,70,23,75,T
2021/03/23,14:36:14,23,77,23,74,22,78,F
2021/03/23,14:41:16,24,75,24,73,23,78,F
2021/03/23,14:46:16,25,74,25,72,24,76,F
2021/03/23,14:51:17,25,76,25,72,25,76,F
2021/03/23,14:56:18,26,75,26,72,25,76,F
2021/03/23,15:01:18,26,76,26,71,26,75,F
2021/03/23,15:06:19,26,78,27,72,26,76,F
2021/03/23,15:11:19,27,78,27,72,26,76,F
2021/03/23,15:16:19,27,77,28,70,27,74,F
2021/03/23,15:21:18,28,76,28,69,27,73,F
2021/03/23,15:26:20,27,78,28,70,27,74,F
2021/03/23,15:31:22,27,80,27,72,26,77,F
2021/03/23,15:36:23,26,81,26,74,26,79,F
2021/03/23,15:41:23,25,82,26,76,25,81,F
2021/03/23,15:46:24,25,84,25,77,25,82,F
2021/03/23,15:51:24,26,82,26,76,25,81,F
2021/03/23,15:56:26,26,81,26,74,26,79,F
2021/03/23,16:01:27,27,80,27,72,27,76,F
2021/03/23,16:06:27,27,79,28,70,27,74,F
2021/03/23,16:11:28,28,79,28,69,27,74,F
2021/03/23,16:16:27,27,79,28,70,27,75,F
2021/03/23,16:21:29,27,79,28,72,27,77,F
2021/03/23,16:26:30,27,80,27,72,26,78,F
2021/03/23,16:31:31,26,82,27,74,26,80,F
2021/03/23,16:36:33,26,83,26,75,26,80,F
2021/03/23,16:41:34,26,82,26,74,26,80,F
2021/03/23,16:46:35,28,69,29,62,28,65,T
2021/03/23,16:51:37,25,72,24,69,24,73,T
2021/03/23,16:56:40,24,77,23,74,23,78,F
2021/03/23,17:01:41,26,72,26,70,24,74,F
2021/03/23,17:06:41,27,70,27,67,26,70,F
2021/03/23,17:11:40,27,65,28,60,26,63,T
2021/03/23,17:16:41,25,70,25,65,24,68,T
2021/03/23,17:21:43,24,71,25,66,24,70,T
2021/03/23,17:26:43,24,71,25,66,24,68,T
2021/03/23,17:31:44,24,67,24,65,24,68,T
2021/03/23,17:36:43,25,67,24,64,24,66,T
2021/03/23,17:41:44,24,67,24,65,24,67,T
2021/03/23,17:46:47,24,69,24,66,23,69,T
2021/03/23,17:51:47,24,70,24,67,23,69,T
2021/03/23,17:56:48,24,71,24,68,23,70,T
2021/03/23,18:01:50,23,72,23,70,22,72,F
2021/03/23,18:06:50,22,77,22,74,21,78,F
2021/03/23,18:11:50,23,80,23,72,22,76,F
2021/03/23,18:16:50,23,81,23,72,22,76,F
2021/03/23,18:21:51,23,83,23,73,22,78,F
2021/03/23,18:26:51,22,86,22,76,22,82,F
2021/03/23,18:31:53,21,90,22,79,21,85,F
2021/03/23,18:36:54,20,94,21,82,20,89,F
2021/03/23,18:41:54,20,97,20,84,20,91,F
2021/03/23,18:46:55,20,97,20,86,19,94,F
2021/03/23,18:51:56,20,97,19,87,18,96,F
2021/03/23,18:56:57,20,97,19,89,18,98,F
2021/03/23,19:01:58,20,97,19,90,18,99,F
2021/03/23,19:07:02,20,97,19,91,18,99,F
2021/03/23,19:12:02,20,97,19,92,18,99,F
2021/03/23,19:17:04,20,97,19,92,18,99,F
2021/03/23,19:22:05,20,97,18,94,18,99,F
2021/03/23,19:27:05,20,97,18,94,18,99,F
2021/03/23,19:32:06,20,97,18,95,18,99,F
2021/03/23,19:37:07,20,97,18,96,18,99,F
2021/03/23,19:42:06,20,97,18,95,18,99,F
2021/03/23,19:47:08,20,97,18,96,18,99,F
2021/03/23,19:52:09,20,97,18,96,18,99,F
2021/03/23,19:57:09,20,97,18,96,18,99,F
2021/03/23,20:02:09,20,97,18,96,18,99,F
2021/03/23,20:07:09,20,97,18,97,18,99,F
2021/03/23,20:12:09,20,97,18,97,18,99,F
2021/03/23,20:17:09,20,97,18,96,18,99,F
2021/03/23,20:22:09,20,97,18,96,18,99,F
2021/03/23,20:27:09,20,97,18,97,18,99,F
2021/03/23,20:32:11,20,97,18,97,18,99,F
2021/03/23,20:37:12,20,97,18,97,18,99,F
2021/03/23,20:42:13,20,97,18,97,18,99,F
2021/03/23,20:47:13,20,97,18,97,18,99,F
2021/03/23,20:52:14,20,97,18,96,18,99,F
2021/03/23,20:57:16,20,97,18,97,18,99,F
2021/03/23,21:02:16,20,97,18,97,18,99,F
2021/03/23,21:07:15,20,97,18,97,18,99,F
2021/03/23,21:12:16,20,97,18,97,18,99,F
2021/03/23,21:17:16,20,97,18,97,18,99,F
2021/03/23,21:22:16,20,97,17,97,18,99,F
2021/03/23,21:27:17,20,97,17,96,18,99,F
2021/03/23,21:32:16,20,97,17,96,18,99,F
2021/03/23,21:37:17,20,97,17,97,18,99,F
2021/03/23,21:42:18,20,97,17,97,18,99,F
2021/03/23,21:47:20,20,97,17,97,18,99,F
2021/03/23,21:52:22,20,97,17,96,18,99,F
2021/03/23,21:57:22,20,97,17,97,18,99,F
2021/03/23,22:02:22,20,97,17,96,18,99,F
2021/03/23,22:07:26,20,97,17,96,18,99,F
2021/03/23,22:12:27,20,97,17,96,18,99,F
2021/03/23,22:17:27,20,97,17,96,18,99,F
2021/03/23,22:22:28,20,97,17,97,18,99,F
2021/03/23,22:27:29,20,97,17,97,18,99,F
2021/03/23,22:32:29,20,97,17,96,18,99,F
2021/03/23,22:37:30,20,97,17,96,18,99,F
2021/03/23,22:42:31,20,97,17,97,18,99,F
2021/03/23,22:47:31,20,97,17,96,18,99,F
2021/03/23,22:52:32,20,97,17,96,18,99,F
2021/03/23,22:57:32,20,97,17,97,18,99,F
2021/03/23,23:02:31,20,97,17,97,18,99,F
2021/03/23,23:07:33,20,97,17,97,18,99,F
2021/03/23,23:12:34,20,97,17,97,18,99,F
2021/03/23,23:17:34,20,97,17,97,18,99,F
2021/03/23,23:22:35,20,97,17,96,18,99,F
2021/03/23,23:27:35,20,97,17,97,18,99,F
2021/03/23,23:32:36,20,97,16,98,18,99,F
2021/03/23,23:37:37,20,97,16,98,18,99,F
2021/03/23,23:42:37,20,97,16,98,18,99,F
2021/03/23,23:47:38,20,97,16,98,18,99,F
2021/03/23,23:52:38,20,97,16,98,18,99,F
2021/03/23,23:57:40,20,97,16,98,18,99,F
2022/03/23,00:02:42,20,97,16,98,18,99,F
2022/03/23,00:07:42,20,97,16,98,18,99,F
2022/03/23,00:12:42,20,97,16,98,18,99,F
2022/03/23,00:17:43,20,97,16,98,18,99,F
2022/03/23,00:22:45,20,97,16,98,18,99,F
2022/03/23,00:27:49,20,97,16,98,18,99,F
2022/03/23,00:32:49,20,97,16,98,18,99,F
2022/03/23,00:37:50,20,97,16,98,18,99,F
2022/03/23,00:42:49,20,97,16,97,18,99,F
2022/03/23,00:47:51,20,97,16,96,18,99,F
2022/03/23,00:52:51,20,97,16,96,18,99,F
2022/03/23,00:57:51,20,97,16,96,18,99,F
2022/03/23,01:02:52,20,97,16,95,18,99,F
2022/03/23,01:07:52,20,97,16,96,18,99,F
2022/03/23,01:12:54,20,97,16,96,18,99,F
2022/03/23,01:17:54,20,97,16,95,18,99,F
2022/03/23,01:22:55,20,97,16,95,18,99,F
2022/03/23,01:27:55,20,97,16,96,18,99,F
2022/03/23,01:32:55,20,97,16,96,18,99,F
2022/03/23,01:38:00,20,97,16,96,18,99,F
2022/03/23,01:43:01,20,97,16,96,18,99,F
2022/03/23,01:48:01,20,97,16,96,18,99,F
2022/03/23,01:53:03,20,97,16,96,18,99,F
2022/03/23,01:58:04,20,97,16,96,18,99,F
2022/03/23,02:03:03,20,97,15,96,18,99,F
2022/03/23,02:08:03,20,97,16,96,18,99,F
2022/03/23,02:13:04,20,97,16,95,18,99,F
2022/03/23,02:18:05,20,97,16,95,18,99,F
2022/03/23,02:23:05,20,97,15,95,18,99,F
2022/03/23,02:28:06,20,97,15,96,18,99,F
2022/03/23,02:33:08,20,97,15,96,18,99,F
2022/03/23,02:38:09,20,97,16,96,18,99,F
2022/03/23,02:43:10,20,97,16,96,18,99,F
2022/03/23,02:48:11,20,97,16,96,18,99,F
2022/03/23,02:53:11,20,97,15,97,18,99,F
2022/03/23,02:58:14,20,97,16,97,18,99,F
2022/03/23,03:03:16,20,97,16,97,18,99,F
2022/03/23,03:08:17,20,97,16,96,18,99,F
2022/03/23,03:13:18,20,97,16,96,18,99,F
2022/03/23,03:18:17,20,97,16,96,18,99,F
2022/03/23,03:23:18,20,97,15,96,18,99,F
2022/03/23,03:28:19,20,97,15,97,18,99,F
2022/03/23,03:33:19,20,97,16,97,18,99,F
2022/03/23,03:38:21,20,97,16,95,18,99,F
2022/03/23,03:43:23,20,97,16,95,18,99,F
2022/03/23,03:48:22,20,97,16,94,18,99,F
2022/03/23,03:53:24,20,97,16,95,18,99,F
2022/03/23,03:58:25,20,97,17,95,18,99,F
2022/03/23,04:03:26,20,97,17,95,18,99,F
2022/03/23,04:08:27,20,97,17,96,18,99,F
2022/03/23,04:13:26,20,97,16,96,18,99,F
2022/03/23,04:18:26,20,97,17,96,18,99,F
2022/03/23,04:23:27,20,97,17,96,18,99,F
2022/03/23,04:28:27,20,97,17,95,18,99,F
2022/03/23,04:33:27,20,97,17,96,18,99,F
2022/03/23,04:38:26,20,97,17,96,18,99,F
2022/03/23,04:43:30,20,97,17,96,18,99,F
2022/03/23,04:48:31,20,97,17,96,18,99,F
2022/03/23,04:53:31,20,97,17,97,18,99,F
2022/03/23,04:58:31,20,97,17,97,18,99,F
2022/03/23,05:03:31,20,97,17,97,18,99,F
2022/03/23,05:08:31,20,97,18,97,18,99,F
2022/03/23,05:13:32,20,97,18,97,18,99,F
2022/03/23,05:18:32,20,97,18,97,18,99,F
2022/03/23,05:23:32,20,97,18,97,18,99,F
2022/03/23,05:28:33,20,97,18,98,18,99,F
2022/03/23,05:33:33,20,97,17,98,18,99,F
2022/03/23,05:38:34,20,97,17,98,18,99,F
2022/03/23,05:43:35,20,97,17,98,18,99,F
2022/03/23,05:48:36,20,97,17,98,18,99,F
2022/03/23,05:53:35,20,97,17,99,18,99,F
2022/03/23,05:58:37,20,97,18,99,18,99,F
2022/03/23,06:03:40,20,97,18,99,18,99,F
2022/03/23,06:08:41,20,97,18,99,18,99,F
2022/03/23,06:13:43,20,97,18,99,18,99,F
2022/03/23,06:18:43,20,97,18,99,18,99,F
2022/03/23,06:23:48,20,97,18,99,18,99,F
2022/03/23,06:28:49,20,97,18,99,18,99,F
2022/03/23,06:33:49,20,97,18,99,18,99,F
2022/03/23,06:38:50,20,97,18,99,18,99,F
2022/03/23,06:43:50,20,97,18,99,18,99,F
2022/03/23,06:48:50,20,97,17,99,18,99,F
2022/03/23,06:53:50,20,97,17,99,18,99,F
2022/03/23,06:58:50,20,97,17,99,18,99,F
2022/03/23,07:03:50,20,97,17,99,18,99,F
2022/03/23,07:08:52,20,97,17,98,18,99,F
2022/03/23,07:13:52,20,97,17,96,18,99,F
2022/03/23,07:18:52,20,97,17,95,18,99,F
2022/03/23,07:23:52,20,97,18,94,18,99,F
2022/03/23,07:28:53,20,97,18,92,18,99,F
2022/03/23,07:33:53,20,97,18,91,18,99,F
2022/03/23,07:38:53,20,97,18,90,18,99,F
2022/03/23,07:43:54,20,97,19,90,18,99,F
2022/03/23,07:48:55,20,97,19,90,18,99,F
2022/03/23,07:53:55,20,97,19,90,19,99,F
2022/03/23,07:58:57,20,97,19,90,19,98,F
2022/03/23,08:03:57,20,97,20,89,19,97,F
2022/03/23,08:08:58,20,97,20,88,19,96,F
2022/03/23,08:14:00,20,97,20,88,19,96,F
2022/03/23,08:19:00,20,97,20,88,20,96,F
2022/03/23,08:23:59,20,97,21,87,20,94,F
2022/03/23,08:29:00,20,97,21,85,21,92,F
2022/03/23,08:34:02,20,97,22,83,21,90,F
2022/03/23,08:39:04,20,97,22,81,22,86,F
2022/03/23,08:44:05,20,97,23,79,22,85,F
2022/03/23,08:49:05,23,97,24,76,23,81,F
2022/03/23,08:54:05,24,94,26,72,25,77,F
2022/03/23,08:59:05,24,94,26,72,25,76,F
2022/03/23,09:04:06,25,93,26,72,26,76,F
2022/03/23,09:09:06,25,92,26,72,26,77,F
2022/03/23,09:14:06,25,93,26,73,25,78,F
2022/03/23,09:19:10,25,93,26,73,25,79,F
2022/03/23,09:24:13,25,92,26,74,26,78,F
2022/03/23,09:29:14,26,91,27,71,26,76,F
2022/03/23,09:34:15,27,88,28,68,28,72,F
2022/03/23,09:39:16,27,88,28,68,28,73,F
2022/03/23,09:44:17,27,87,28,69,28,72,F
2022/03/23,09:49:18,26,77,28,63,27,67,T
2022/03/23,09:54:20,23,85,23,73,22,78,F
2022/03/23,09:59:21,25,84,26,71,25,75,F
2022/03/23,10:04:22,27,81,28,67,27,70,F
2022/03/23,10:09:23,28,81,29,66,28,69,F
2022/03/23,10:14:24,28,81,29,67,28,71,F
2022/03/23,10:19:24,27,74,27,62,27,67,T
2022/03/23,10:24:23,22,81,23,71,22,74,T
2022/03/23,10:29:24,23,82,23,70,23,73,T
2022/03/23,10:34:25,22,84,23,72,22,76,F
2022/03/23,10:39:25,24,81,24,73,23,76,F
2022/03/23,10:44:24,28,75,29,65,28,67,F
2022/03/23,10:49:25,26,72,26,62,25,65,T
2022/03/23,10:54:27,22,82,22,72,22,76,F
2022/03/23,10:59:28,26,76,25,70,25,73,F
2022/03/23,11:04:28,28,70,29,61,28,63,T
2022/03/23,11:09:29,26,68,26,60,26,62,T
2022/03/23,11:14:30,28,62,28,56,28,56,T
2022/03/23,11:19:29,29,59,28,54,28,54,T
2022/03/23,11:24:30,29,57,28,53,28,53,T
2022/03/23,11:29:29,29,57,29,54,28,53,T
2022/03/23,11:34:30,27,61,28,53,28,54,T
2022/03/23,11:39:32,26,62,28,53,28,54,T
2022/03/23,11:44:32,26,60,27,53,26,54,T
2022/03/23,11:49:34,26,60,26,55,26,57,T
2022/03/23,11:54:34,26,62,26,57,25,59,T
2022/03/23,11:59:35,27,58,27,54,27,55,T
2022/03/23,12:04:35,28,54,28,51,28,53,T
2022/03/23,12:09:35,30,52,29,50,29,51,T
2022/03/23,12:14:35,28,57,27,54,27,55,T
2022/03/23,12:19:35,31,48,31,46,30,48,T
2022/03/23,12:24:35,31,48,31,45,29,47,T
2022/03/23,12:29:36,31,48,31,46,29,48,T
2022/03/23,12:34:36,32,43,33,41,31,44,T
2022/03/23,12:39:36,34,41,34,39,32,42,T
2022/03/23,12:44:36,33,41,33,39,31,43,T
2022/03/23,12:49:37,33,41,33,39,31,43,T
2022/03/23,12:54:39,35,38,35,36,33,39,T
2022/03/23,12:59:40,34,40,34,37,32,40,T
2022/03/23,13:04:39,31,45,31,42,30,45,T
2022/03/23,13:09:41,32,43,32,41,31,43,T
2022/03/23,13:14:41,32,42,33,39,31,43,T
2022/03/23,13:19:41,32,44,32,42,30,45,T
2022/03/23,13:24:41,31,44,31,42,30,45,T
2022/03/23,13:29:42,32,43,32,41,31,44,T
2022/03/23,13:34:42,34,39,35,37,32,40,T
2022/03/23,13:39:43,32,44,32,41,30,45,T
2022/03/23,13:44:42,33,41,34,39,31,43,T
2022/03/23,13:49:42,31,45,32,42,29,47,T
2022/03/23,13:54:42,30,46,30,45,28,50,T
2022/03/23,13:59:44,32,44,32,42,30,46,T
2022/03/23,14:04:45,33,42,34,39,31,43,T
2022/03/23,14:09:45,33,41,34,38,32,42,T
2022/03/23,14:14:46,34,40,35,37,32,42,T
2022/03/23,14:19:47,33,41,34,37,32,42,T
2022/03/23,14:24:46,33,41,35,37,32,42,T
2022/03/23,14:29:47,34,40,35,36,32,41,T
2022/03/23,14:34:49,34,40,35,36,32,41,T
2022/03/23,14:39:51,33,41,35,36,32,41,T
2022/03/23,14:44:51,33,40,35,37,31,42,T
2022/03/23,14:49:52,32,42,34,38,31,43,T
2022/03/23,14:54:53,32,42,33,38,30,43,T
2022/03/23,14:59:53,32,43,34,38,31,43,T
2022/03/23,15:04:55,30,46,31,43,29,47,T
2022/03/23,15:09:56,30,47,30,44,28,49,T
2022/03/23,15:14:56,30,46,31,42,29,47,T
2022/03/23,15:19:57,31,45,32,41,30,45,T
2022/03/23,15:24:58,31,44,32,40,30,45,T
2022/03/23,15:30:00,30,44,32,40,22,46,T
2022/03/23,15:35:00,30,45,32,41,29,45,T
2022/03/23,15:39:59,30,45,31,42,29,46,T
2022/03/23,15:45:01,30,46,31,42,29,46,T
2022/03/23,15:50:03,30,46,31,43,29,46,T
2022/03/23,15:55:03,30,46,31,44,29,47,T
2022/03/23,16:00:04,30,46,30,44,28,48,T
2022/03/23,16:05:05,30,48,30,44,29,48,T
2022/03/23,16:10:06,29,48,30,44,28,48,T
2022/03/23,16:15:06,30,48,30,45,28,49,T
2022/03/23,16:20:08,29,49,30,46,28,50,T
2022/03/23,16:25:08,29,50,29,47,28,50,T
2022/03/23,16:30:10,29,49,29,47,28,50,T
2022/03/23,16:35:11,29,50,29,48,28,51,T
2022/03/23,16:40:12,28,54,28,52,27,55,T
2022/03/23,16:45:14,27,56,27,54,26,57,T
2022/03/23,16:50:14,28,55,28,53,27,55,T
2022/03/23,16:55:13,28,55,28,51,27,54,T
2022/03/23,17:00:15,28,54,28,52,27,54,T
2022/03/23,17:05:15,28,54,29,50,28,52,T
2022/03/23,17:10:16,27,53,28,50,27,52,T
2022/03/23,17:15:17,27,54,28,50,27,52,T
2022/03/23,17:20:16,27,54,28,51,27,53,T
2022/03/23,17:25:17,27,55,28,51,27,53,T
2022/03/23,17:30:17,26,56,27,53,26,55,T
2022/03/23,17:35:18,26,59,27,56,26,58,T
2022/03/23,17:40:19,26,62,26,57,26,60,T
2022/03/23,17:45:20,25,63,26,58,25,61,T
2022/03/23,17:50:21,25,65,26,60,25,63,T
2022/03/23,17:55:21,25,66,25,61,24,64,T
2022/03/23,18:00:22,24,67,25,62,24,65,T
2022/03/23,18:05:21,24,70,24,64,24,67,T
2022/03/23,18:10:22,24,71,24,65,24,68,T
2022/03/23,18:15:24,23,74,24,67,23,70,T
2022/03/23,18:20:25,23,76,24,68,23,72,T
2022/03/23,18:25:26,22,79,23,70,23,73,T
2022/03/23,18:30:26,22,83,22,73,22,77,F
2022/03/23,18:35:27,22,85,22,76,22,80,F
2022/03/23,18:40:27,22,87,22,78,22,83,F
2022/03/23,18:45:28,21,90,22,81,21,86,F
2022/03/23,18:50:29,21,93,22,84,21,90,F
2022/03/23,18:55:31,21,96,21,86,20,92,F
2022/03/23,19:00:32,21,96,21,87,20,93,F
2022/03/23,19:05:33,21,96,21,89,20,97,F
2022/03/23,19:10:32,21,96,20,91,20,99,F
2022/03/23,19:15:34,21,96,20,92,20,99,F
2022/03/23,19:20:40,21,96,20,91,20,98,F
2022/03/23,19:25:40,21,96,20,92,19,98,F
2022/03/23,19:30:41,21,96,20,92,19,99,F
2022/03/23,19:35:42,21,96,20,92,19,97,F
2022/03/23,19:40:41,21,96,20,92,19,96,F
2022/03/23,19:45:43,21,96,20,92,19,98,F
2022/03/23,19:50:43,21,96,20,90,19,96,F
2022/03/23,19:55:43,21,96,20,91,19,97,F
2022/03/23,20:00:44,21,96,20,92,19,99,F
2022/03/23,20:05:47,21,96,20,93,19,99,F
2022/03/23,20:10:47,21,96,20,94,19,99,F
2022/03/23,20:15:47,21,96,20,95,19,99,F
2022/03/23,20:20:47,21,96,20,95,19,99,F
2022/03/23,20:25:48,21,96,20,94,19,99,F
2022/03/23,20:30:48,21,96,20,94,19,97,F
2022/03/23,20:35:50,21,96,20,89,20,92,F
2022/03/23,20:40:50,21,96,20,88,20,92,F
2022/03/23,20:45:51,21,96,20,86,20,90,F
2022/03/23,20:50:52,21,96,20,85,20,90,F
2022/03/23,20:55:54,21,96,20,85,20,91,F
2022/03/23,21:00:54,21,96,20,87,20,91,F
2022/03/23,21:05:55,21,96,20,86,20,90,F
2022/03/23,21:10:56,21,96,20,86,20,89,F
2022/03/23,21:15:57,21,96,20,84,20,88,F
2022/03/23,21:20:58,20,99,20,83,20,89,F
2022/03/23,21:25:58,20,99,20,84,20,88,F
2022/03/23,21:31:01,20,98,20,84,20,86,F
2022/03/23,21:36:00,20,97,20,81,20,84,F
2022/03/23,21:41:01,20,95,20,80,20,85,F
2022/03/23,21:46:01,20,98,20,80,20,84,F
2022/03/23,21:51:00,20,97,20,80,20,84,F
2022/03/23,21:56:01,20,98,20,79,20,84,F
2022/03/23,22:01:02,20,91,21,80,20,84,F
2022/03/23,22:06:03,21,86,21,75,20,80,F
2022/03/23,22:11:03,21,83,21,75,20,81,F
2022/03/23,22:16:07,21,80,21,72,21,77,F
2022/03/23,22:21:08,21,79,21,71,21,75,F
2022/03/23,22:26:08,22,75,22,69,21,73,F
2022/03/23,22:31:10,22,72,22,66,21,70,F
2022/03/23,22:36:12,22,70,22,64,21,68,F
2022/03/23,22:41:12,22,69,22,64,21,67,F
2022/03/23,22:46:12,22,65,22,62,21,65,F
2022/03/23,22:51:13,22,62,22,60,22,62,F
2022/03/23,22:56:15,23,60,22,58,22,61,F
2022/03/23,23:01:15,23,60,22,58,22,60,F
2022/03/23,23:06:16,23,59,22,57,22,60,F
2022/03/23,23:11:17,23,58,22,56,22,58,F
2022/03/23,23:16:18,23,58,22,56,22,58,F
2022/03/23,23:21:19,23,58,23,55,22,58,F
2022/03/23,23:26:19,23,57,23,55,22,58,F
2022/03/23,23:31:21,22,61,22,56,22,59,F
2022/03/23,23:36:21,22,64,22,58,22,60,F
2022/03/23,23:41:21,22,60,22,58,22,61,F
2022/03/23,23:46:21,23,58,22,56,22,59,F
2022/03/23,23:51:24,23,55,23,55,22,58,F
2022/03/23,23:56:25,23,55,23,54,22,56,F
2023/03/23,00:01:25,23,54,23,53,22,56,F
2023/03/23,00:06:27,23,55,23,53,22,56,F
2023/03/23,00:11:28,23,54,23,53,22,56,F
2023/03/23,00:16:28,23,53,23,53,22,55,F
2023/03/23,00:21:29,23,52,23,52,22,55,F
2023/03/23,00:26:28,23,51,23,52,23,53,F
2023/03/23,00:31:28,23,51,23,51,23,53,F
2023/03/23,00:36:29,23,50,23,51,23,53,F
2023/03/23,00:41:29,23,52,23,51,23,53,F
2023/03/23,00:46:29,23,51,23,52,23,53,F
2023/03/23,00:51:30,23,52,23,51,22,53,F
2023/03/23,00:56:31,23,52,23,52,22,54,F
2023/03/23,01:01:31,23,51,23,52,22,54,F
2023/03/23,01:06:31,24,49,23,51,23,52,F
2023/03/23,01:11:32,24,48,23,50,23,52,F
2023/03/23,01:16:31,24,48,24,49,23,50,F
2023/03/23,01:21:34,24,47,24,48,23,50,F
2023/03/23,01:26:36,24,48,24,48,23,50,F
2023/03/23,01:31:36,24,48,24,48,23,50,F
2023/03/23,01:36:38,24,48,24,48,23,50,F
2023/03/23,01:41:38,24,48,24,49,23,50,F
2023/03/23,01:46:39,24,48,24,49,23,50,F
2023/03/23,01:51:39,24,48,24,49,24,50,F
2023/03/23,01:56:42,24,48,24,49,23,50,F
2023/03/23,02:01:43,24,48,24,49,23,50,F
2023/03/23,02:06:43,24,49,24,49,23,51,F
2023/03/23,02:11:43,24,50,24,50,23,51,F
2023/03/23,02:16:43,24,49,24,50,23,51,F
2023/03/23,02:21:44,24,50,24,50,23,52,F
2023/03/23,02:26:46,24,50,24,50,23,52,F
2023/03/23,02:31:46,24,50,24,51,23,52,F
2023/03/23,02:36:46,24,50,24,51,23,53,F
2023/03/23,02:41:46,24,51,23,51,23,53,F
2023/03/23,02:46:46,24,51,23,51,23,53,F
2023/03/23,02:51:47,24,52,23,52,23,54,F
2023/03/23,02:56:47,24,52,23,52,23,54,F
2023/03/23,03:01:48,24,51,23,52,23,54,F
2023/03/23,03:06:48,24,51,23,52,23,53,F
2023/03/23,03:11:47,24,50,24,51,23,53,F
2023/03/23,03:16:48,24,50,24,51,23,52,F
2023/03/23,03:21:48,24,48,24,50,23,50,F
2023/03/23,03:26:48,24,47,24,49,24,50,F
2023/03/23,03:31:49,24,46,24,48,24,49,F
2023/03/23,03:36:48,24,46,24,47,24,48,F
2023/03/23,03:41:48,24,46,24,47,24,48,F
2023/03/23,03:46:48,24,46,24,47,24,47,F
2023/03/23,03:51:49,24,46,24,47,23,48,F
2023/03/23,03:56:49,24,47,24,48,23,49,F
2023/03/23,04:01:48,24,48,24,48,23,50,F
2023/03/23,04:06:49,24,47,24,48,23,49,F
2023/03/23,04:11:53,24,47,24,48,23,49,F
2023/03/23,04:16:54,24,47,24,48,23,50,F
2023/03/23,04:21:55,24,48,24,48,23,50,F
2023/03/23,04:26:55,24,48,24,48,23,50,F
2023/03/23,04:31:55,24,47,24,48,24,49,F
2023/03/23,04:36:56,24,48,24,48,23,50,F
2023/03/23,04:41:57,24,48,24,49,23,50,F
2023/03/23,04:46:56,24,48,24,49,24,50,F
2023/03/23,04:51:57,24,49,24,50,23,51,F
